problem_id,dp,constraints,machine_techniques,human_techniques,machine_solutions,correctness,follow_constraints,new_techniques,new_techniques_ratio
1898A,4,"['hashmap', 'continue statement', 'for loop', 'if statement']","['if statement', 'for loop', 'while loop']","['n', ' ', '=', 'i', 't', '(', 'p', 'u', ')', '\r', '\n', 'f', 'o', 'r', 'a', 'g', 'e', ':', ',', 'b', 'm', '.', 's', 'l', 'c', 'A', '[', ']', 'B', '""', 'd', '0', '<', '1', '-', '+', '#', '/', 'h', '>', ';', '{', '\t', 'w', 'k', ""'"", '}', '?', '2', '_', '!', 'v', 'N', '%', '&', '\\', 'C', 'j', 'T', 'x', 'y', 'z', 'q']","import sys

def solve():
    t = int(input())
    for _ in range(t):
        n, k = map(int, input().split())
        s = input()
        count = s.count('B')
        if count == k:
            print(0)
        elif count > k:
            print(1)
            print(1, 'A')
        else:
            i = 0
            while i < n and count < k:
                if s[i] == 'A':
                    count += 1
                i += 1
            if count == k:
                print(i)
            else:
                print(i + 1)
                print(i + 1, 'B')
",False,False,3,1.0
1898A,5,"['hashmap', 'continue statement', 'for loop', 'if statement', 'misc']","['if statement', 'for loop']","['n', ' ', '=', 'i', 't', '(', 'p', 'u', ')', '\r', '\n', 'f', 'o', 'r', 'a', 'g', 'e', ':', ',', 'b', 'm', '.', 's', 'l', 'c', 'A', '[', ']', 'B', '""', 'd', '0', '<', '1', '-', '+', '#', '/', 'h', '>', ';', '{', '\t', 'w', 'k', ""'"", '}', '?', '2', '_', '!', 'v', 'N', '%', '&', '\\', 'C', 'j', 'T', 'x', 'y', 'z', 'q']","import sys

def solve():
    t = int(input())
    for _ in range(t):
        n, k = map(int, input().split())
        s = input()
        b_count = s.count('B')
        if b_count == k:
            print(0)
        elif b_count > k:
            print(1)
            print(1, 'A')
        else:
            print(1 + (k - b_count))
            print(1, 'B')
            for i in range(1, n):
                if s[i] == 'A':
                    print(i + 1, 'B')
                    break
",False,False,2,1.0
1895B,0,['this is the og problem'],['for loop'],"['t', ' ', '=', 'i', 'n', '(', 'p', 'u', ')', '\r', '\n', 'w', 'h', 'l', 'e', ':', 's', 'm', 'a', ',', '.', 'o', 'r', '[', '-', '1', ']', '0', '+', '2', '*', 'f', 'g', 'j', 'x', 'd', 'b', '""', '{', '}', 'z', '_', 'v', 'T', 'c', '#', '<', '/', '>', ';', '%', '&', '\\', 'k', 'y', 'N', 'A', '\t', ""'"", 'L', 'U', 'O', 'G', 'R', 'I', 'D', '3', '6', '8', '7', '5']","import sys

def solve():
    n = int(input())
    a = list(map(int, input().split()))
    a.sort()
    x = []
    y = []
    for i in range(0, 2 * n, 2):
        x.append(a[i])
    for i in range(1, 2 * n, 2):
        y.append(a[i])
    x.sort()
    y.sort()
    ans = 0
    for i in range(n):
        ans += abs(x[i] - x[i + n]) + abs(y[i] - y[i + n])
    print(ans)
    for i in range(n):
        print(x[i], y[i])
",False,True,1,1.0
1895B,1,['for loop'],"['if statement', 'for loop', 'tuple', 'sorting']","['t', ' ', '=', 'i', 'n', '(', 'p', 'u', ')', '\r', '\n', 'w', 'h', 'l', 'e', ':', 's', 'm', 'a', ',', '.', 'o', 'r', '[', '-', '1', ']', '0', '+', '2', '*', 'f', 'g', 'j', 'x', 'd', 'b', '""', '{', '}', 'z', '_', 'v', 'T', 'c', '#', '<', '/', '>', ';', '%', '&', '\\', 'k', 'y', 'N', 'A', '\t', ""'"", 'L', 'U', 'O', 'G', 'R', 'I', 'D', '3', '6', '8', '7', '5']","import sys

def solve():
    n = int(input())
    a = list(map(int, input().split()))
    a.sort()
    x = a[:n]
    y = a[n:]
    print(sum(abs(x[i] - x[i-1]) + abs(y[i] - y[i-1]) for i in range(1, n)))
    for i in range(n):
        print(x[i], y[i])
",False,False,4,1.0
1895B,2,"['for loop', 'if statement']","['if statement', 'for loop', 'tuple']","['t', ' ', '=', 'i', 'n', '(', 'p', 'u', ')', '\r', '\n', 'w', 'h', 'l', 'e', ':', 's', 'm', 'a', ',', '.', 'o', 'r', '[', '-', '1', ']', '0', '+', '2', '*', 'f', 'g', 'j', 'x', 'd', 'b', '""', '{', '}', 'z', '_', 'v', 'T', 'c', '#', '<', '/', '>', ';', '%', '&', '\\', 'k', 'y', 'N', 'A', '\t', ""'"", 'L', 'U', 'O', 'G', 'R', 'I', 'D', '3', '6', '8', '7', '5']","import sys

def solve():
    n = int(input())
    a = list(map(int, input().split()))
    a.sort()
    x = []
    y = []
    for i in range(0, 2 * n, 2):
        x.append(a[i])
        y.append(a[i + 1])
    print(sum(abs(x[i] - x[i + 1]) + abs(y[i] - y[i + 1]) for i in range(n - 1)))
    for i in range(n):
        print(x[i], y[i])
",False,False,3,1.0
1895B,3,"['for loop', 'if statement', 'while loop']","['for loop', 'tuple', 'sorting']","['t', ' ', '=', 'i', 'n', '(', 'p', 'u', ')', '\r', '\n', 'w', 'h', 'l', 'e', ':', 's', 'm', 'a', ',', '.', 'o', 'r', '[', '-', '1', ']', '0', '+', '2', '*', 'f', 'g', 'j', 'x', 'd', 'b', '""', '{', '}', 'z', '_', 'v', 'T', 'c', '#', '<', '/', '>', ';', '%', '&', '\\', 'k', 'y', 'N', 'A', '\t', ""'"", 'L', 'U', 'O', 'G', 'R', 'I', 'D', '3', '6', '8', '7', '5']","import sys

def solve():
    n = int(input())
    a = list(map(int, input().split()))
    a.sort()
    x = a[:n]
    y = a[n:]
    print(sum(abs(x[i] - x[i-1]) + abs(y[i] - y[i-1]) for i in range(1, n)))
    for i in range(n):
        print(x[i], y[i])
",False,False,3,1.0
1895B,4,"['for loop', 'if statement', 'while loop', 'sorting']","['for loop', 'sorting', 'tuple']","['t', ' ', '=', 'i', 'n', '(', 'p', 'u', ')', '\r', '\n', 'w', 'h', 'l', 'e', ':', 's', 'm', 'a', ',', '.', 'o', 'r', '[', '-', '1', ']', '0', '+', '2', '*', 'f', 'g', 'j', 'x', 'd', 'b', '""', '{', '}', 'z', '_', 'v', 'T', 'c', '#', '<', '/', '>', ';', '%', '&', '\\', 'k', 'y', 'N', 'A', '\t', ""'"", 'L', 'U', 'O', 'G', 'R', 'I', 'D', '3', '6', '8', '7', '5']","import sys

def solve():
    n = int(input())
    a = list(map(int, input().split()))
    a.sort()
    x = a[:n]
    y = a[n:]
    print(sum(abs(x[i] - x[i-1]) + abs(y[i] - y[i-1]) for i in range(n)))
    for i in range(n):
        print(x[i], y[i])
",False,False,3,1.0
1895B,5,"['for loop', 'if statement', 'while loop', 'sorting', 'tuple']","['if statement', 'for loop', 'sorting', 'tuple']","['t', ' ', '=', 'i', 'n', '(', 'p', 'u', ')', '\r', '\n', 'w', 'h', 'l', 'e', ':', 's', 'm', 'a', ',', '.', 'o', 'r', '[', '-', '1', ']', '0', '+', '2', '*', 'f', 'g', 'j', 'x', 'd', 'b', '""', '{', '}', 'z', '_', 'v', 'T', 'c', '#', '<', '/', '>', ';', '%', '&', '\\', 'k', 'y', 'N', 'A', '\t', ""'"", 'L', 'U', 'O', 'G', 'R', 'I', 'D', '3', '6', '8', '7', '5']","import sys

def solve():
    n = int(input())
    a = list(map(int, input().split()))
    a.sort()
    x = a[:n]
    y = a[n:]
    print(sum(abs(x[i] - x[i-1]) + abs(y[i] - y[i-1]) for i in range(1, n)))
    for i in range(n):
        print(x[i], y[i])
",False,False,4,1.0
1895A,0,['this is the og problem'],"['for loop', 'if statement']","['f', 'o', 'r', ' ', '_', 'i', 'n', 'a', 'g', 'e', '(', 't', 'p', 'u', ')', ':', '\r', '\n', 'x', ',', 'y', 'k', '=', 'm', '.', 's', 'l', '<', '+', '0', '-', '>', '2', '*', '[', ']', '1', 'b', 'c', ';', 'z', 'd', '#', '{', 'T', 'w', 'h', '}', '\t', '/']","import sys

def solve():
    t = int(input())
    for _ in range(t):
        x, y, k = map(int, input().split())
        if x > y:
            print(x + y)
        elif y - x <= k:
            print(y)
        else:
            print(y + (y - x - k) * 2)
",False,True,2,1.0
1895A,1,['if statement'],"['for loop', 'if statement', 'tuple']","['f', 'o', 'r', ' ', '_', 'i', 'n', 'a', 'g', 'e', '(', 't', 'p', 'u', ')', ':', '\r', '\n', 'x', ',', 'y', 'k', '=', 'm', '.', 's', 'l', '<', '+', '0', '-', '>', '2', '*', '[', ']', '1', 'b', 'c', ';', 'z', 'd', '#', '{', 'T', 'w', 'h', '}', '\t', '/']","import sys

def solve():
    t = int(input())
    for _ in range(t):
        x, y, k = map(int, input().split())
        if abs(x - y) <= k:
            print(abs(x - y))
        else:
            print(abs(x - y) + min(abs(x - y) - k, 2 * abs(x - y) - k))
",False,False,3,1.0
1895A,2,"['if statement', 'for loop']","['for loop', 'if statement']","['f', 'o', 'r', ' ', '_', 'i', 'n', 'a', 'g', 'e', '(', 't', 'p', 'u', ')', ':', '\r', '\n', 'x', ',', 'y', 'k', '=', 'm', '.', 's', 'l', '<', '+', '0', '-', '>', '2', '*', '[', ']', '1', 'b', 'c', ';', 'z', 'd', '#', '{', 'T', 'w', 'h', '}', '\t', '/']","import sys

def solve():
    t = int(input())
    for _ in range(t):
        x, y, k = map(int, input().split())
        if abs(x - y) <= k:
            print(abs(x - y))
        else:
            print(abs(x - y) + min(abs(x - y) - k, 2 * abs(x - y) - 2 * k))
",False,False,2,1.0
1895A,3,"['if statement', 'for loop', 'matrix operation']","['for loop', 'if statement']","['f', 'o', 'r', ' ', '_', 'i', 'n', 'a', 'g', 'e', '(', 't', 'p', 'u', ')', ':', '\r', '\n', 'x', ',', 'y', 'k', '=', 'm', '.', 's', 'l', '<', '+', '0', '-', '>', '2', '*', '[', ']', '1', 'b', 'c', ';', 'z', 'd', '#', '{', 'T', 'w', 'h', '}', '\t', '/']","import sys

def solve():
    t = int(input())
    for _ in range(t):
        x, y, k = map(int, input().split())
        if abs(x - y) <= k:
            print(abs(x - y))
        else:
            print(min(x + k, 2 * y - x))
",False,False,2,1.0
1895A,4,"['if statement', 'for loop', 'matrix operation', 'while loop']","['if statement', 'for loop']","['f', 'o', 'r', ' ', '_', 'i', 'n', 'a', 'g', 'e', '(', 't', 'p', 'u', ')', ':', '\r', '\n', 'x', ',', 'y', 'k', '=', 'm', '.', 's', 'l', '<', '+', '0', '-', '>', '2', '*', '[', ']', '1', 'b', 'c', ';', 'z', 'd', '#', '{', 'T', 'w', 'h', '}', '\t', '/']","import sys

def solve():
    t = int(input())
    for _ in range(t):
        x, y, k = map(int, input().split())
        if abs(x - y) <= k:
            print(abs(x - y))
        else:
            print(abs(x - y) + min(abs(x - y) - k, 2 * abs(x - y) - k))
",False,False,2,1.0
1895A,5,"['if statement', 'for loop', 'matrix operation', 'while loop', 'tuple']","['if statement', 'for loop']","['f', 'o', 'r', ' ', '_', 'i', 'n', 'a', 'g', 'e', '(', 't', 'p', 'u', ')', ':', '\r', '\n', 'x', ',', 'y', 'k', '=', 'm', '.', 's', 'l', '<', '+', '0', '-', '>', '2', '*', '[', ']', '1', 'b', 'c', ';', 'z', 'd', '#', '{', 'T', 'w', 'h', '}', '\t', '/']","import sys

def solve():
    t = int(input())
    for _ in range(t):
        x, y, k = map(int, input().split())
        if abs(x - y) <= k:
            print(abs(x - y))
        else:
            print(abs(x - y) + min(x, y) - 1)
",False,False,2,1.0
1894A,0,['this is the og problem'],"['if statement', 'for loop', 'matrix operation']","['f', 'o', 'r', ' ', '_', 'i', 'n', 'a', 'g', 'e', '(', 't', 'p', 'u', ')', ':', '\r', '\n', '=', 's', '[', '-', '1', ']', '*', '0', '2', ""'"", '{', '}', 'x', 'l', '+', 'c', 'h', '""', '\t', 'w']","import sys

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        s = input()
        if s.count('A') > s.count('B') + n % 2:
            print('A')
        elif s.count('B') > s.count('A') + n % 2:
            print('B')
        else:
            print('?')
",False,True,3,1.0
1894A,1,['for loop'],"['if statement', 'for loop']","['f', 'o', 'r', ' ', '_', 'i', 'n', 'a', 'g', 'e', '(', 't', 'p', 'u', ')', ':', '\r', '\n', '=', 's', '[', '-', '1', ']', '*', '0', '2', ""'"", '{', '}', 'x', 'l', '+', 'c', 'h', '""', '\t', 'w']","import sys

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        s = input()
        if s.count('A') == n or s.count('B') == n:
            print(s[0])
        elif s.count('A') > s.count('B') + (n - 1) // 3:
            print('A')
        elif s.count('B') > s.count('A') + (n - 1) // 3:
            print('B')
        else:
            print('?')
",False,False,2,1.0
1894A,2,"['for loop', 'if statement']","['for loop', 'if statement']","['f', 'o', 'r', ' ', '_', 'i', 'n', 'a', 'g', 'e', '(', 't', 'p', 'u', ')', ':', '\r', '\n', '=', 's', '[', '-', '1', ']', '*', '0', '2', ""'"", '{', '}', 'x', 'l', '+', 'c', 'h', '""', '\t', 'w']","import sys

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        s = input()
        if s.count('A') > s.count('B') + (n - 1) // 2:
            print('A')
        elif s.count('B') > s.count('A') + (n - 1) // 2:
            print('B')
        else:
            print('?')
",False,False,2,1.0
1894A,3,"['for loop', 'if statement', 'tuple']","['if statement', 'for loop', 'misc']","['f', 'o', 'r', ' ', '_', 'i', 'n', 'a', 'g', 'e', '(', 't', 'p', 'u', ')', ':', '\r', '\n', '=', 's', '[', '-', '1', ']', '*', '0', '2', ""'"", '{', '}', 'x', 'l', '+', 'c', 'h', '""', '\t', 'w']","import sys

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        s = input()
        if s.count('A') == n or s.count('B') == n:
            print(s[0])
        elif s.count('A') > s.count('B') and n % 2 == 1:
            print('A')
        elif s.count('B') > s.count('A') and n % 2 == 1:
            print('B')
        else:
            print('?')
",False,False,3,1.0
1894A,4,"['for loop', 'if statement', 'tuple', 'set']","['if statement', 'for loop']","['f', 'o', 'r', ' ', '_', 'i', 'n', 'a', 'g', 'e', '(', 't', 'p', 'u', ')', ':', '\r', '\n', '=', 's', '[', '-', '1', ']', '*', '0', '2', ""'"", '{', '}', 'x', 'l', '+', 'c', 'h', '""', '\t', 'w']","import sys

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        s = input()
        a_count = s.count('A')
        b_count = n - a_count
        if a_count > b_count:
            print('A')
        elif a_count < b_count:
            print('B')
        else:
            print('?')
",False,False,2,1.0
1891A,0,['this is the og problem'],"['if statement', 'for loop', 'while loop', 'misc']","['#', 'i', 'n', 'c', 'l', 'u', 'd', 'e', ' ', '<', 'b', 't', 's', '/', '+', '.', 'h', '>', '\r', '\n', 'g', 'a', 'm', 'p', ';', '(', ')', '{', 'w', '-', '[', ']', 'f', 'o', 'r', 'x', '=', '0', '}', '""', 'Y', 'E', 'S', '\\', '1', '&', 'N', 'O', '_', ':', ',', '*', 'k', 'T', '!', 'F', 'j', '3', '\t', '?', ""'"", '2', 'v', '7', '5', '9', '4', '8', '6', 'M', 'I', '%', 'y', 'q']","import sys

def solve():
    n = int(input())
    a = list(map(int, input().split()))
    for i in range(n):
        for j in range(n - 1):
            if a[j] > a[j + 1]:
                print(""NO"")
                return
        m = 0
        while (1 << m) <= n:
            for k in range(min(1 << m, n)):
                a[k] -= 1
            m += 1
        print(""YES"")
",False,True,4,1.0
1891A,1,['if statement'],['for loop'],"['#', 'i', 'n', 'c', 'l', 'u', 'd', 'e', ' ', '<', 'b', 't', 's', '/', '+', '.', 'h', '>', '\r', '\n', 'g', 'a', 'm', 'p', ';', '(', ')', '{', 'w', '-', '[', ']', 'f', 'o', 'r', 'x', '=', '0', '}', '""', 'Y', 'E', 'S', '\\', '1', '&', 'N', 'O', '_', ':', ',', '*', 'k', 'T', '!', 'F', 'j', '3', '\t', '?', ""'"", '2', 'v', '7', '5', '9', '4', '8', '6', 'M', 'I', '%', 'y', 'q']","import sys

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        a = list(map(int, input().split()))
        if a == sorted(a):
            print(""YES"")
        else:
            for m in range(20):
                if (1 << m) >= n:
                    for i in range(1 << m):
                        a[i] -= 1
                    if a == sorted(a):
                        print(""YES"")
                        break
                    else:
                        for i in range(1 << m):
                            a[i] += 1
            else:
                print(""NO"")
",False,True,1,1.0
1891A,2,"['if statement', 'for loop']","['for loop', 'if statement', 'break statement', 'sorting']","['#', 'i', 'n', 'c', 'l', 'u', 'd', 'e', ' ', '<', 'b', 't', 's', '/', '+', '.', 'h', '>', '\r', '\n', 'g', 'a', 'm', 'p', ';', '(', ')', '{', 'w', '-', '[', ']', 'f', 'o', 'r', 'x', '=', '0', '}', '""', 'Y', 'E', 'S', '\\', '1', '&', 'N', 'O', '_', ':', ',', '*', 'k', 'T', '!', 'F', 'j', '3', '\t', '?', ""'"", '2', 'v', '7', '5', '9', '4', '8', '6', 'M', 'I', '%', 'y', 'q']","import sys

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        a = list(map(int, input().split()))
        if a == sorted(a):
            print(""YES"")
        else:
            for i in range(1, n):
                if a[i] < a[i - 1]:
                    print(""NO"")
                    break
            else:
                print(""YES"")
",False,False,4,1.0
